"","fecha_lista","horario_aud","busyness","num_lista","junta","expediente","año","num_actores","emplazamiento","registro_actor","ficha_p_actora","ficha_p_dem","registro_p_actora","registro_p_dem2","calcu_p_actora","calcu_p_dem","aviso_conciliador","conciliadores","p_actor","p_ractor","p_dem","p_rdem","convenio","cantidad_convenio","cantidad_pagada_convenio","desistimiento","cantidad_desistimiento","observaciones","ea1_prob_pago","ea2_cantidad_pago","ea3_enojo","ea4_compra","ea5_estudios","ea6_trabaja","ea7_busca_trabajo","ea8_prob_pago_s","ea9_cantidad_pago_s","ed1_prob_pago","ed2_cantidad_pago","ed3_estabilidad","ed4_enojo","ed5_prob_pago_s","ed6_cantidad_pago_s","era1_prob_pago","era2_cantidad_pago","era3_litigios","era4_prob_pago_s","era5_cantidad_pago_s","erd1_prob_pago","erd2_cantidad_pago","erd3_litigios","erd4_prob_pago_s","erd5_cantidad_pago_s","corte_convenios_1","fichas_partes","registros_partes","calculadoras_partes","dummy_ficha_partes","dummy_registro_partes","dummy_calculadora_partes","asistio_p_actora","asistio_p_dem","asistieron_partes","tratamiento","convenio_desist","dummy_conv_corte","conciliador_maribel","conciliador_isaac","conciliador_ana","conciliador_marina","conciliador_agustin","conciliador_margarita","conciliador_higuera","conciliador_corral","conciliador_deyanira","conciliador_doctor","conciliador_cesar","conciliador_lupita","conciliador_karina","num_conciliadores","junta_2","junta_7","junta_9","junta_11","junta_16","notificado","update_prob_a","update_prob_ra","update_prob_rd","update_pago_a","update_pago_ra","update_pago_rd"
"2279",2016-10-21,1899-12-31 10:00:00,25,16,2,1188,2016,"1","3","0","0","0","0","0","0","0","0","MARINA","0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,
"2280",2016-10-21,1899-12-31 10:00:00,25,17,2,1191,2016,"1","3","0","0","0","0","0","0","0","0","MARINA","0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,
"2281",2016-10-21,1899-12-31 10:00:00,25,18,2,1199,2016,"1","1","0","1","1","1","1","1","1","1","MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,80,2e+05,2,53,2e+05,50,15000,4,30,17500,0,2,2,2,1,1,1,1,0,1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,-0.3375,-0.4,,0,0.166666666666667
"2282",2016-10-21,1899-12-31 10:00:00,25,19,2,1200,2016,"1","3","0","1","0","1","0","1","0","0","MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,50,70000,4,50,70000,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,,,0,
"2283",2016-10-21,1899-12-31 10:00:00,25,20,2,1201,2016,"1","1","0","1","0","1","0","1","0","0","MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,100,3e+05,2,90,50000,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,-0.1,,,-0.833333333333333,
"2284",2016-10-21,1899-12-31 10:00:00,25,21,2,1203,2016,"1","1","0","1","1","1","1","1","1","0","MARINA","0","1","0","1","1",23500,0,"0",0,"CONVENIO",,,,,,,,,,,,,,,,90,80000,3,30,80000,50,,4,50,20000,1,2,2,2,1,1,1,1,1,2,1,1,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,-0.666666666666667,0,,0,
"2285",2016-10-21,1899-12-31 10:30:00,15,22,2,1179,2016,"1","3","0","1","0","1","0","1","0","0","MARINA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,90,1e+05,2,50,70000,,,,,,0,1,1,1,1,1,1,1,1,2,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,-0.444444444444444,,,-0.3,
"2286",2016-10-21,1899-12-31 10:30:00,15,23,2,1181,2016,"1","3","0","1","1","1","1","1","1","1","MARINA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,50,,4,50,,50,20000,4,50,29000,0,2,2,2,1,1,1,1,1,2,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,0,,,0.45
"2287",2016-10-21,1899-12-31 10:30:00,15,24,2,1187,2016,"1","3","1","1","0","0","0","0","0","0","MARINA","1","1","0","0","0",0,0,"0",0,,50,,1,0,3,0,1,50,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,
"2288",2016-10-21,1899-12-31 10:30:00,15,25,2,1190,2016,"1","3","0","1","0","1","0","1","0","0","MARINA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,80,,4,75,20000,,,,,,0,1,1,1,1,1,1,1,1,2,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,-0.0625,,,,
"2289",2016-10-21,1899-12-31 10:30:00,15,26,2,1192,2016,"1","3","0","0","0","0","0","0","0","0","MARINA","0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,
"2290",2016-10-21,1899-12-31 11:00:00,20,27,2,1193,2016,"1","3","0","1","0","1","0","1","0","0","MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,60,20000,1,40,5000,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,-0.333333333333333,,,-0.75,
"2291",2016-10-21,1899-12-31 11:00:00,20,28,2,1195,2016,"1","1","0","0","0","0","0","0","0","0","MARINA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,2,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,,,,,
"2292",2016-10-21,1899-12-31 11:00:00,20,30,2,1198,2016,"1","1","0","1","0","1","0","1","0","0","MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,50,45000,4,50,45000,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,0,,,0,
"2293",2016-10-21,1899-12-31 11:00:00,20,31,2,1207,2016,"1","3","0","1","1","1","1","1","1","1","MARINA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,80,55000,1,36,55000,0,80000,4,10,7000,0,2,2,2,1,1,1,1,1,2,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,-0.55,Inf,,0,-0.9125
"2294",2016-10-21,1899-12-31 11:00:00,20,32,2,1208,2016,"1","3","0","1","0","1","0","1","0","0","MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,100,80000,3,80,80000,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,-0.2,,,0,
"2295",2016-10-21,1899-12-31 11:00:00,20,33,2,1209,2016,"1","1","0","1","1","1","0","1","0","1","MARINA","0","1","1","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,80,40000,3,80,40000,,,,,,0,2,1,1,1,1,1,1,1,2,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,0,,,0,
"2296",2016-10-21,1899-12-31 11:30:00,18,34,2,1194,2016,"1","1","0","1","1","1","1","1","1","1","MARINA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,80,,4,80,,50,1e+05,3,20,1e+05,0,2,2,2,1,1,1,1,1,2,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,0,-0.6,,,0
"2297",2016-10-21,1899-12-31 11:30:00,18,35,2,1202,2016,"1","3","0","1","1","1","1","1","1","1","MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,100,85000,2,31,60000,0,3000,4,10,30000,0,2,2,2,1,1,1,1,0,1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,-0.69,Inf,,-0.294117647058824,9
"2298",2016-10-21,1899-12-31 11:30:00,18,36,2,1205,2016,"1","1","0","1","1","1","1","1","1","1","MARINA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,80,21080,4,50,20000,40,20000,4,40,10000,0,2,2,2,1,1,1,1,1,2,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,-0.375,0,,-0.0512333965844402,-0.5
"2299",2016-10-21,1899-12-31 11:30:00,18,37,2,1206,2016,"1","3","0","1","0","1","0","1","0","0","MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,80,16500,4,10,30000,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,-0.875,,,0.818181818181818,
"2300",2016-10-21,1899-12-31 11:30:00,18,38,2,1215,2016,"1","1","0","1","0","1","0","1","0","0","MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,100,,4,100,,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,0,,,,
"2301",2016-10-21,1899-12-31 12:00:00,25,39,2,1197,2016,"1","1","0","1","1","1","1","1","1","1","MARINA","1","1","0","1","1",22500,0,"0",0,,,,,,,,,,,,,,,,,,25000,2,40,22000,50,20000,4,50,15000,1,2,2,2,1,1,1,1,1,2,1,1,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,,0,,-0.12,-0.25
"2302",2016-10-21,1899-12-31 12:00:00,25,40,2,1211,2016,"1","3","0","1","1","1","1","1","1","0","MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,100,90000,4,100,90000,80,30000,4,5,5000,0,2,2,2,1,1,1,1,0,1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,-0.9375,,0,-0.833333333333333
"2303",2016-10-21,1899-12-31 12:00:00,25,41,2,1213,2016,"1","3","0","1","0","1","0","1","0","0","MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,100,30000,4,85,30000,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,-0.15,,,0,
"2304",2016-10-21,1899-12-31 12:00:00,25,42,2,1214,2016,"1","3","1","1","1","1","1","1","1","1","MARINA","1","1","0","0","0",0,0,"0",0,,50,50000,1,0,2,0,1,50,50000,,,,,,,,,,,,100,50000,4,100,6000,0,2,2,2,1,1,1,1,0,1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,,-0.88
"2305",2016-10-21,1899-12-31 12:00:00,25,43,2,1217,2016,"1","3","0","1","0","1","0","1","0","0","MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,75,150000,4,75,150000,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,,,0,
"2306",2016-10-21,1899-12-31 12:00:00,25,44,2,1221,2016,"1","1","1","1","0","1","0","1","0","0","MARINA","1","1","0","1","0",0,0,"0",0,,,,2,0,2,0,1,,,,,,,,,75,1e+05,4,75,1e+05,,,,,,0,1,1,1,1,1,1,1,1,2,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,0,,,0,
"2307",2016-10-21,1899-12-31 12:00:00,25,45,2,1224,2016,"1","3","1","1","0","1","0","1","0","0","MARINA","1","1","0","0","0",0,0,"0",0,,90,,2,0,4,0,1,60,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.333333333333333,,,,,
"2308",2016-11-04,1899-12-31 09:00:00,26,1,2,1262,2016,"1","1","0","1","1","1","1","1","1","1","ANA; MARINA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,90,1e+05,4,90,1e+05,50,30000,3,50,30000,0,2,2,2,1,1,1,1,1,2,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,,0,0,,0,0
"2309",2016-11-04,1899-12-31 09:00:00,26,2,2,1265,2016,"1","1","1","1","1","1","1","1","1","1","ANA; MARINA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,50,150000,3,50,150000,50,,3,50,,0,2,2,2,1,1,1,1,1,2,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,,0,0,,0,
"2310",2016-11-04,1899-12-31 09:00:00,26,3,2,1271,2016,"1","1","0","0","1","0","1","0","1","0","ANA; MARINA","0","0","0","2","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,50,,4,50,,0,1,1,1,1,1,1,0,1,1,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,,,0,,,
"2311",2016-11-04,1899-12-31 09:00:00,26,5,2,1273,2016,"1","3","0","1","0","1","0","1","0","0","ANA; MARINA","1","1","0","0","0",0,0,"0",0,,100,70000,1,0,2,0,1,100,70000,,,,,,,50,,2,50,,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,,0,,
"2312",2016-11-04,1899-12-31 09:00:00,26,6,2,1276,2016,"1","3","0","1","0","1","0","1","0","0","ANA; MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,100,40000,4,100,40000,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,0,,,0,
"2313",2016-11-04,1899-12-31 09:00:00,26,7,2,1277,2016,"1","3","0","0","0","0","0","0","0","0","ANA; MARINA","0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,,,,
"2314",2016-11-04,1899-12-31 09:30:00,23,8,2,1280,2016,"1","2","0","1","0","0","0","1","0","0","ANA; MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,1,0,1,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,,,,
"2315",2016-11-04,1899-12-31 09:30:00,23,9,2,1281,2016,"1","1","0","1","1","1","1","0","1","1","ANA; MARINA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,90,50000,4,90,50000,30,30000,4,50,30000,0,2,2,1,1,1,1,1,1,2,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,,0,0.666666666666667,,0,0
"2316",2016-11-04,1899-12-31 09:30:00,23,10,2,1282,2016,"1","2","0","0","1","0","1","0","1","1","ANA; MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,70,,4,,210000,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,,,,
"2317",2016-11-04,1899-12-31 09:30:00,23,11,2,1286,2016,"1","1","0","0","1","0","1","0","1","0","ANA; MARINA","0","1","0","2","1",10000,0,"0",0,,,,,,,,,,,,,,,,,,,,,,75,15000,3,75,15000,1,1,1,1,1,1,1,1,1,2,1,1,"1",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,,,0,,,0
"2318",2016-11-04,1899-12-31 09:30:00,23,12,2,1287,2016,"1","2","0","1","1","1","1","1","1","1","ANA; MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,70,50000,4,50,45000,50,,3,60,90000,0,2,2,2,1,1,1,1,0,1,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,-0.285714285714286,0.2,,-0.1,
"2319",2016-11-04,1899-12-31 09:30:00,23,13,2,1291,2016,"1","3","0","0","0","0","0","0","0","0","ANA; MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,,,,
"2320",2016-11-04,1899-12-31 09:30:00,23,14,2,1292,2016,"1","3","1","1","0","1","0","1","0","0","ANA; MARINA","0","1","0","0","0",0,0,"0",0,,,20000,1,0,3,0,0,70,20000,,,,,,,50,2e+05,4,50,2e+05,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,0,,0,0,
"2321",2016-11-04,1899-12-31 10:00:00,27,15,2,1270,2016,"1","3","0","1","0","0","0","0","0","0","ANA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,1,1,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,
"2322",2016-11-04,1899-12-31 10:00:00,27,16,2,1275,2016,"1","3","1","1","0","0","0","1","0","0","ANA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,1,0,1,1,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,
"2323",2016-11-04,1899-12-31 10:00:00,27,17,2,1279,2016,"1","1","0","1","1","1","1","1","1","1","ANA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,3000,50,30000,4,50,30000,,,,,,1,2,2,2,1,1,1,1,0,1,1,0,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,0,,,0,
"2324",2016-11-04,1899-12-31 10:00:00,27,18,2,1284,2016,"1","3","0","1","0","1","0","1","0","0","ANA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,100,8000,1,100,8000,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,,,0,
"2325",2016-11-04,1899-12-31 10:00:00,27,19,2,1285,2016,"1","3","0","0","0","0","0","0","0","0","ANA","0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,
"2326",2016-11-04,1899-12-31 10:00:00,27,20,2,1289,2016,"1","3","0","1","0","0","0","0","0","0","ANA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,1,1,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,
"2327",2016-11-04,1899-12-31 10:00:00,27,21,2,1294,2016,"1","2","0","1","1","1","0","1","1","1","ANA","0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,70,50000,3,70,50000,,,,,,0,2,1,2,1,1,1,0,0,0,1,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,,,0,
"2328",2016-11-04,1899-12-31 10:30:00,21,22,2,1283,2016,"1","3","1","1","0","1","0","1","0","0","ANA","1","1","0","0","0",0,0,"0",0,,100,11800,2,0,4,0,0,80,20000,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.2,,,0.694915254237288,,
"2329",2016-11-04,1899-12-31 10:30:00,21,23,2,1290,2016,"1","1","0","1","0","0","0","1","0","0","ANA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,1,0,1,1,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,,,,,
"2330",2016-11-04,1899-12-31 10:30:00,21,24,2,1293,2016,"1","1","0","0","1","0","1","0","1","0","ANA","0","0","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,0,2000,4,75,37500,0,1,1,1,1,1,1,0,1,1,1,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,,Inf,,,17.75
"2331",2016-11-04,1899-12-31 10:30:00,21,25,2,1296,2016,"1","1","0","1","1","1","1","1","1","1","ANA","1","1","0","1","1",22500,0,"0",0,,,,,,,,,,,,,,,,,80,,2,70,,50,30000,4,50,1e+05,1,2,2,2,1,1,1,1,1,2,1,1,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,-0.125,0,,,2.33333333333333
"2332",2016-11-04,1899-12-31 10:30:00,21,26,2,1297,2016,"1","1","0","0","0","0","0","0","0","0","ANA","0","0","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,,,,,
"2333",2016-11-04,1899-12-31 11:00:00,19,27,2,1295,2016,"1","3","0","1","0","0","0","1","0","0","ANA; MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,1,0,1,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,,,,
"2334",2016-11-04,1899-12-31 11:00:00,19,28,2,1298,2016,"0","1","0","0","0","0","0","0","0","0","ANA; MARINA","0","0","0","0","0",0,0,"1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,,,,,,
"2335",2016-11-04,1899-12-31 11:00:00,19,29,2,1299,2016,"1","1","0","1","0","0","0","0","0","0","ANA; MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,1,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,,,,,,
"2336",2016-11-04,1899-12-31 11:00:00,19,30,2,1301,2016,"1","1","0","1","1","1","1","1","1","1","ANA; MARINA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,50,,4,50,,100,,3,50,3e+05,0,2,2,2,1,1,1,1,1,2,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,,0,-0.5,,,
"2337",2016-11-04,1899-12-31 11:00:00,19,31,2,1302,2016,"1","3","1","1","0","1","0","1","0","0","ANA; MARINA","1","1","0","0","0",0,0,"0",0,,100,50000,1,0,1,0,1,70,50000,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,-0.3,,,0,,
"2338",2016-11-04,1899-12-31 11:00:00,19,32,2,1303,2016,"1","3","0","0","0","0","0","0","0","0","ANA; MARINA","0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,,,,
"2339",2016-11-04,1899-12-31 11:30:00,21,34,2,1300,2016,"1","3","0","1","0","0","0","1","0","0","ANA; MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,1,0,1,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,,,,
"2340",2016-11-04,1899-12-31 11:30:00,21,35,2,1306,2016,"1","2","0","0","0","0","0","0","0","0","ANA; MARINA","0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,,,,
"2341",2016-11-04,1899-12-31 11:30:00,21,36,2,1307,2016,"1","1","0","1","0","1","0","1","0","0","ANA; MARINA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,70,60000,2,85,105000,,,,,,0,1,1,1,1,1,1,1,1,2,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,,0.214285714285714,,,0.75,
"2342",2016-11-04,1899-12-31 11:30:00,21,37,2,1308,2016,"1","3","1","1","0","1","0","1","0","0","ANA; MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,100,3e+05,4,100,3e+05,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,0,,,0,
"2343",2016-11-04,1899-12-31 11:30:00,21,38,2,1309,2016,"1","3","0","0","0","0","0","0","0","0","ANA; MARINA","0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,,,,
"2344",2016-11-04,1899-12-31 12:00:00,23,39,2,1305,2016,"1","1","0","1","1","0","0","1","1","0","ANA; MARINA","0","1","0","1","1",7500,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,1,0,1,1,1,2,1,1,"1",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,,,,,,
"2345",2016-11-04,1899-12-31 12:00:00,23,40,2,1310,2016,"1","1","0","0","1","0","0","0","1","0","ANA; MARINA","1","1","0","1","1",12500,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,1,2,1,1,"1",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,,,,,,
"2346",2016-11-04,1899-12-31 12:00:00,23,41,2,1311,2016,"1","3","0","1","0","1","0","1","0","0","ANA; MARINA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,80,20000,4,95,50000,,,,,,0,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,0.1875,,,1.5,
